date,price
2018-01-17,2993.11
2018-01-18,2986.40
2018-01-19,2997.20
2018-01-22,3017.43
2018-01-23,3023.47
2018-01-24,3032.53
2018-01-25,3037.15
2018-01-26,3053.18
2018-01-29,3034.18
2018-01-30,3002.50
2018-01-31,2995.75
2018-02-01,2997.62
2018-02-02,2943.49
2018-02-05,2850.14
2018-02-06,2836.78
2018-02-07,2842.66
2018-02-08,2773.75
2018-02-09,2778.01
2018-02-12,2808.39
2018-02-13,2812.50
2018-02-14,2840.99
2018-02-15,2867.97
2018-02-16,2878.85
2018-02-19,2877.72
2018-02-20,2856.85
2018-02-21,2842.41
2018-02-22,2839.52
2018-02-23,2871.54
2018-02-26,2895.31
2018-02-27,2870.48
2018-02-28,2836.74
2018-03-01,2802.93
2018-03-02,2800.00
