"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 19, 2015","1,060.42","1,071.61","1,072.01","1,057.96","-","-1.04%"
"Aug 18, 2015","1,071.55","1,075.05","1,075.92","1,070.81","-","-0.35%"
"Aug 17, 2015","1,075.29","1,073.06","1,075.31","1,067.32","-","0.20%"
"Aug 14, 2015","1,073.13","1,071.88","1,073.36","1,069.76","-","0.16%"
"Aug 13, 2015","1,071.45","1,070.58","1,074.74","1,069.94","-","-0.01%"
"Aug 12, 2015","1,071.56","1,076.99","1,077.11","1,061.71","-","-0.55%"
"Aug 11, 2015","1,077.53","1,089.62","1,090.05","1,074.31","-","-0.95%"
"Aug 10, 2015","1,087.85","1,076.43","1,089.48","1,075.96","-","1.04%"
"Aug 07, 2015","1,076.63","1,079.60","1,080.31","1,074.26","-","-0.29%"
"Aug 06, 2015","1,079.72","1,087.42","1,088.08","1,077.80","-","-0.59%"
"Aug 05, 2015","1,086.18","1,082.20","1,090.44","1,081.48","-","0.17%"
"Aug 04, 2015","1,084.34","1,084.18","1,086.90","1,081.55","-","-0.08%"
"Aug 03, 2015","1,085.23","1,087.05","1,087.20","1,081.78","-","-0.35%"
"Jul 31, 2015","1,089.03","1,085.29","1,091.95","1,085.11","-","0.42%"
"Jul 30, 2015","1,084.50","1,084.94","1,085.88","1,078.97","-","-0.12%"
"Jul 29, 2015","1,085.79","1,078.93","1,086.11","1,078.19","-","0.80%"
"Jul 28, 2015","1,077.17","1,068.40","1,078.82","1,067.20","-","0.67%"
"Jul 27, 2015","1,069.95","1,078.56","1,079.01","1,068.34","-","-0.87%"
"Jul 24, 2015","1,079.36","1,090.18","1,090.36","1,078.61","-","-1.01%"
"Jul 23, 2015","1,090.40","1,094.07","1,096.64","1,089.75","-","-0.30%"
"Jul 22, 2015","1,093.67","1,099.65","1,099.73","1,092.23","-","-0.61%"
"Jul 21, 2015","1,100.34","1,102.01","1,103.29","1,099.60","-","-0.17%"
"Jul 20, 2015","1,102.21","1,101.69","1,103.39","1,100.13","-","-0.03%"
"Jul 17, 2015","1,102.49","1,103.26","1,104.70","1,100.50","-","-0.09%"
"Jul 16, 2015","1,103.50","1,095.69","1,103.50","1,095.06","-","0.72%"
"Jul 15, 2015","1,095.58","1,098.04","1,098.64","1,094.25","-","-0.14%"
"Jul 14, 2015","1,097.11","1,091.78","1,098.34","1,091.73","-","0.52%"
"Jul 13, 2015","1,091.43","1,081.89","1,091.74","1,081.87","-","0.91%"
"Jul 10, 2015","1,081.54","1,066.39","1,082.25","1,066.25","-","1.46%"
"Jul 09, 2015","1,065.97","1,057.65","1,072.94","1,054.69","-","0.73%"
"Jul 08, 2015","1,058.20","1,072.40","1,072.40","1,058.20","-","-1.26%"
"Jul 07, 2015","1,071.71","1,076.52","1,077.33","1,061.13","-","-0.41%"
"Jul 06, 2015","1,076.10","1,084.04","1,084.63","1,071.69","-","-1.00%"
"Jul 03, 2015","1,086.96","1,089.45","1,089.61","1,086.11","-","-0.23%"
"Jul 02, 2015","1,089.46","1,088.65","1,092.00","1,087.74","-","-0.05%"
"Jul 01, 2015","1,089.96","1,083.64","1,092.26","1,083.37","-","0.57%"
"Jun 30, 2015","1,083.77","1,083.80","1,090.06","1,081.78","-","0.08%"
"Jun 29, 2015","1,082.87","1,105.21","1,105.21","1,082.87","-","-2.18%"
"Jun 26, 2015","1,107.00","1,111.03","1,111.03","1,105.51","-","-0.35%"
"Jun 25, 2015","1,110.89","1,114.24","1,114.85","1,110.74","-","-0.24%"
"Jun 24, 2015","1,113.61","1,119.42","1,121.48","1,113.61","-","-0.50%"
"Jun 23, 2015","1,119.26","1,117.81","1,120.75","1,117.34","-","0.04%"
"Jun 22, 2015","1,118.80","1,106.81","1,120.49","1,106.81","-","1.14%"
"Jun 19, 2015","1,106.17","1,108.82","1,110.89","1,106.17","-","-0.28%"
"Jun 18, 2015","1,109.27","1,101.90","1,110.63","1,099.85","-","1.03%"
"Jun 17, 2015","1,098.00","1,099.08","1,103.44","1,095.72","-","-0.04%"
"Jun 16, 2015","1,098.40","1,095.77","1,099.13","1,091.78","-","0.28%"
"Jun 15, 2015","1,095.33","1,101.98","1,102.03","1,091.75","-","-0.75%"
"Jun 12, 2015","1,103.59","1,109.03","1,109.73","1,100.98","-","-0.41%"
"Jun 11, 2015","1,108.12","1,106.73","1,110.98","1,106.41","-","0.12%"
"Jun 10, 2015","1,106.79","1,093.23","1,108.72","1,093.03","-","1.35%"
"Jun 09, 2015","1,092.06","1,095.40","1,096.50","1,088.40","-","-0.13%"
"Jun 08, 2015","1,093.43","1,098.91","1,099.52","1,093.43","-","-0.47%"
"Jun 05, 2015","1,098.59","1,105.48","1,105.67","1,094.30","-","-0.76%"
"Jun 04, 2015","1,107.03","1,115.77","1,115.93","1,105.75","-","-0.81%"
"Jun 03, 2015","1,116.02","1,112.47","1,118.61","1,110.88","-","0.35%"
"Jun 02, 2015","1,112.11","1,109.88","1,115.83","1,107.18","-","0.20%"
"Jun 01, 2015","1,109.88","1,109.66","1,114.22","1,107.25","-","-0.04%"
"May 29, 2015","1,110.32","1,118.75","1,119.92","1,109.36","-","-0.62%"
"May 28, 2015","1,117.20","1,120.91","1,121.86","1,113.50","-","-0.21%"
"May 27, 2015","1,119.54","1,112.77","1,120.89","1,111.14","-","0.54%"
"May 26, 2015","1,113.54","1,125.38","1,125.93","1,111.43","-","-1.19%"
"May 25, 2015","1,126.96","1,126.42","1,127.23","1,125.31","-","-0.01%"
"May 22, 2015","1,127.07","1,130.64","1,133.16","1,126.36","-","-0.31%"
"May 21, 2015","1,130.52","1,127.93","1,131.67","1,127.29","-","0.27%"
"May 20, 2015","1,127.43","1,128.59","1,131.07","1,126.04","-","-0.03%"
"May 19, 2015","1,127.72","1,129.76","1,131.25","1,126.77","-","-0.25%"
"May 18, 2015","1,130.55","1,129.39","1,130.55","1,126.53","-","0.10%"
"May 15, 2015","1,129.43","1,127.55","1,129.43","1,125.32","-","0.27%"
"May 14, 2015","1,126.38","1,118.25","1,127.07","1,117.74","-","0.69%"
"May 13, 2015","1,118.63","1,114.31","1,122.87","1,114.09","-","0.34%"
"May 12, 2015","1,114.89","1,117.39","1,118.16","1,110.22","-","-0.26%"
"May 11, 2015","1,117.81","1,121.14","1,122.14","1,117.17","-","-0.21%"
"May 08, 2015","1,120.11","1,105.88","1,121.50","1,105.70","-","1.37%"
"May 07, 2015","1,105.02","1,106.96","1,107.30","1,100.50","-","-0.32%"
"May 06, 2015","1,108.62","1,109.00","1,112.98","1,104.86","-","-0.08%"
"May 05, 2015","1,109.56","1,119.25","1,119.56","1,108.96","-","-0.87%"
"May 04, 2015","1,119.31","1,116.11","1,121.27","1,115.72","-","0.21%"
"May 01, 2015","1,116.97","1,112.51","1,116.97","1,111.60","-","0.40%"
"Apr 30, 2015","1,112.56","1,121.99","1,121.99","1,111.06","-","-1.01%"
"Apr 29, 2015","1,123.93","1,128.76","1,128.85","1,121.71","-","-0.44%"
"Apr 28, 2015","1,128.93","1,128.00","1,129.32","1,121.86","-","0.12%"
"Apr 27, 2015","1,127.55","1,127.08","1,132.58","1,125.16","-","0.09%"
"Apr 24, 2015","1,126.48","1,122.44","1,127.65","1,121.75","-","0.40%"
"Apr 23, 2015","1,121.95","1,118.31","1,124.63","1,115.81","-","0.35%"
"Apr 22, 2015","1,118.05","1,114.89","1,118.59","1,112.55","-","0.27%"
"Apr 21, 2015","1,115.02","1,112.54","1,117.57","1,112.33","-","0.23%"
"Apr 20, 2015","1,112.48","1,108.00","1,113.26","1,106.01","-","0.39%"
"Apr 17, 2015","1,108.11","1,120.64","1,121.27","1,105.98","-","-0.99%"
"Apr 16, 2015","1,119.15","1,118.78","1,123.75","1,117.40","-","0.29%"
"Apr 15, 2015","1,115.92","1,112.28","1,120.60","1,110.84","-","0.20%"
"Apr 14, 2015","1,113.69","1,110.07","1,113.69","1,108.32","-","0.35%"
"Apr 13, 2015","1,109.82","1,112.53","1,114.66","1,109.82","-","-0.27%"
"Apr 10, 2015","1,112.79","1,107.55","1,112.79","1,106.88","-","0.44%"
"Apr 09, 2015","1,107.89","1,104.46","1,108.52","1,102.69","-","0.30%"
"Apr 08, 2015","1,104.63","1,100.39","1,108.38","1,100.39","-","0.32%"
"Apr 07, 2015","1,101.16","1,099.76","1,105.38","1,099.48","-","-0.05%"
"Apr 06, 2015","1,101.75","1,095.92","1,102.41","1,094.71","-","0.85%"
"Apr 03, 2015","1,092.47","1,091.87","1,097.40","1,091.77","-","0.07%"
"Apr 02, 2015","1,091.75","1,084.54","1,093.51","1,084.49","-","0.69%"
"Apr 01, 2015","1,084.23","1,084.40","1,086.75","1,079.51","-","-0.04%"
"Mar 31, 2015","1,084.71","1,092.69","1,094.16","1,084.39","-","-0.71%"
"Mar 30, 2015","1,092.49","1,083.94","1,093.25","1,082.49","-","0.76%"
"Mar 27, 2015","1,084.22","1,083.73","1,085.01","1,080.80","-","-0.03%"
"Mar 26, 2015","1,084.53","1,091.61","1,091.62","1,079.77","-","-0.73%"
"Mar 25, 2015","1,092.52","1,102.13","1,104.88","1,091.76","-","-0.85%"
"Mar 24, 2015","1,101.89","1,105.59","1,107.86","1,101.89","-","-0.22%"
"Mar 23, 2015","1,104.33","1,102.94","1,107.30","1,100.69","-","0.24%"
"Mar 20, 2015","1,101.64","1,089.19","1,104.98","1,088.67","-","1.23%"
"Mar 19, 2015","1,088.21","1,094.79","1,097.77","1,086.51","-","-0.03%"
"Mar 18, 2015","1,088.54","1,078.04","1,098.91","1,077.22","-","0.96%"
"Mar 17, 2015","1,078.18","1,078.87","1,081.47","1,074.51","-","-0.08%"
"Mar 16, 2015","1,079.00","1,067.54","1,079.19","1,067.01","-","1.00%"
"Mar 13, 2015","1,068.28","1,073.78","1,074.81","1,063.48","-","-0.53%"
"Mar 12, 2015","1,074.01","1,062.89","1,074.20","1,062.75","-","1.01%"
"Mar 11, 2015","1,063.22","1,063.21","1,065.08","1,061.26","-","-0.06%"
"Mar 10, 2015","1,063.86","1,081.11","1,081.30","1,063.44","-","-1.61%"
"Mar 09, 2015","1,081.32","1,082.37","1,082.56","1,079.41","-","-0.14%"
"Mar 06, 2015","1,082.79","1,095.16","1,096.95","1,081.36","-","-1.13%"
"Mar 05, 2015","1,095.18","1,093.81","1,096.77","1,092.62","-","0.14%"
"Mar 04, 2015","1,093.67","1,098.67","1,098.80","1,089.13","-","-0.49%"
"Mar 03, 2015","1,099.09","1,103.47","1,104.79","1,097.06","-","-0.42%"
"Mar 02, 2015","1,103.76","1,100.81","1,103.76","1,100.29","-","0.18%"
"Feb 27, 2015","1,101.81","1,102.25","1,104.16","1,100.96","-","-0.09%"
"Feb 26, 2015","1,102.84","1,104.66","1,106.63","1,100.32","-","-0.13%"
"Feb 25, 2015","1,104.28","1,102.94","1,105.75","1,102.05","-","0.18%"
"Feb 24, 2015","1,102.32","1,099.04","1,103.70","1,096.95","-","0.26%"
"Feb 23, 2015","1,099.44","1,098.30","1,099.44","1,095.96","-","0.10%"
"Feb 20, 2015","1,098.39","1,093.67","1,098.39","1,089.05","-","0.36%"
"Feb 19, 2015","1,094.46","1,094.23","1,095.85","1,090.92","-","0.09%"
"Feb 18, 2015","1,093.43","1,090.53","1,094.50","1,090.22","-","0.27%"
"Feb 17, 2015","1,090.47","1,088.68","1,090.94","1,086.56","-","0.08%"
"Feb 16, 2015","1,089.59","1,089.35","1,090.78","1,088.34","-","0.02%"
"Feb 13, 2015","1,089.36","1,082.34","1,089.36","1,082.34","-","0.72%"
"Feb 12, 2015","1,081.56","1,069.33","1,082.81","1,069.06","-","1.16%"
"Feb 11, 2015","1,069.19","1,071.48","1,072.05","1,065.62","-","-0.28%"
"Feb 10, 2015","1,072.20","1,066.34","1,072.20","1,065.16","-","0.52%"
"Feb 09, 2015","1,066.70","1,069.83","1,070.57","1,065.43","-","-0.40%"
"Feb 06, 2015","1,071.00","1,076.23","1,076.86","1,068.59","-","-0.40%"
"Feb 05, 2015","1,075.31","1,066.47","1,076.57","1,065.05","-","0.70%"
"Feb 04, 2015","1,067.80","1,068.63","1,071.75","1,065.86","-","0.03%"
"Feb 03, 2015","1,067.51","1,053.76","1,069.13","1,052.41","-","1.25%"
"Feb 02, 2015","1,054.28","1,045.51","1,054.28","1,041.83","-","0.89%"
"Jan 30, 2015","1,045.03","1,054.31","1,055.75","1,044.73","-","-0.96%"
"Jan 29, 2015","1,055.13","1,052.44","1,055.13","1,045.26","-","0.12%"
"Jan 28, 2015","1,053.84","1,062.72","1,065.62","1,052.39","-","-0.90%"
"Jan 27, 2015","1,063.42","1,066.30","1,069.78","1,059.36","-","-0.30%"
"Jan 26, 2015","1,066.62","1,062.17","1,066.82","1,059.99","-","0.28%"
"Jan 23, 2015","1,063.60","1,062.42","1,067.54","1,062.13","-","-0.06%"
"Jan 22, 2015","1,064.28","1,054.35","1,064.28","1,052.93","-","0.94%"
"Jan 21, 2015","1,054.35","1,047.37","1,055.68","1,046.88","-","0.63%"
"Jan 20, 2015","1,047.80","1,045.15","1,050.97","1,042.89","-","0.17%"
"Jan 19, 2015","1,045.99","1,043.86","1,047.03","1,043.44","-","0.30%"
"Jan 16, 2015","1,042.81","1,036.71","1,044.06","1,033.28","-","0.65%"
"Jan 15, 2015","1,036.05","1,037.85","1,045.98","1,033.45","-","-0.19%"
"Jan 14, 2015","1,038.04","1,045.45","1,045.59","1,031.37","-","-0.68%"
"Jan 13, 2015","1,045.17","1,044.09","1,054.68","1,041.23","-","0.12%"
"Jan 12, 2015","1,043.90","1,049.43","1,049.72","1,040.53","-","-0.43%"
"Jan 09, 2015","1,048.45","1,053.66","1,055.78","1,046.08","-","-0.48%"
"Jan 08, 2015","1,053.54","1,035.51","1,054.04","1,035.47","-","1.85%"
"Jan 07, 2015","1,034.37","1,028.38","1,035.99","1,027.63","-","0.48%"
"Jan 06, 2015","1,029.42","1,039.82","1,039.85","1,026.66","-","-1.00%"
"Jan 05, 2015","1,039.83","1,056.63","1,057.50","1,038.91","-","-1.82%"
"Jan 02, 2015","1,059.11","1,062.12","1,063.31","1,054.81","-","-0.29%"
"Jan 01, 2015","1,062.18","1,062.10","1,062.18","1,061.94","-","0.00%"
"Dec 31, 2014","1,062.17","1,067.77","1,069.71","1,062.12","-","-0.54%"
"Dec 30, 2014","1,067.95","1,073.13","1,073.23","1,067.74","-","-0.55%"
"Dec 29, 2014","1,073.87","1,071.95","1,074.63","1,071.45","-","0.20%"
"Dec 26, 2014","1,071.75","1,069.71","1,072.96","1,069.71","-","0.23%"
"Dec 25, 2014","1,069.24","1,069.55","1,070.40","1,069.24","-","-0.03%"
"Dec 24, 2014","1,069.57","1,067.98","1,071.05","1,067.89","-","0.13%"
"Dec 23, 2014","1,068.17","1,067.30","1,068.99","1,066.14","-","-0.01%"
"Dec 22, 2014","1,068.29","1,063.00","1,068.29","1,063.00","-","0.45%"
"Dec 19, 2014","1,063.52","1,056.99","1,064.74","1,056.99","-","0.66%"
"Dec 18, 2014","1,056.56","1,034.55","1,056.96","1,034.46","-","1.92%"
"Dec 17, 2014","1,036.67","1,026.48","1,037.51","1,021.90","-","1.07%"
"Dec 16, 2014","1,025.68","1,027.25","1,037.04","1,021.69","-","-0.09%"
"Dec 15, 2014","1,026.65","1,039.59","1,040.55","1,025.77","-","-1.24%"
"Dec 12, 2014","1,039.51","1,054.01","1,054.90","1,039.22","-","-1.30%"
"Dec 11, 2014","1,053.19","1,055.60","1,059.57","1,050.48","-","-0.10%"
"Dec 10, 2014","1,054.29","1,066.99","1,067.36","1,054.29","-","-1.31%"
"Dec 09, 2014","1,068.27","1,071.63","1,071.66","1,060.14","-","-0.25%"
"Dec 08, 2014","1,070.92","1,077.97","1,078.93","1,070.39","-","-0.73%"
"Dec 05, 2014","1,078.78","1,076.73","1,080.00","1,076.05","-","0.09%"
"Dec 04, 2014","1,077.78","1,078.78","1,081.21","1,075.14","-","-0.15%"
"Dec 03, 2014","1,079.45","1,076.00","1,079.56","1,075.32","-","0.26%"
"Dec 02, 2014","1,076.68","1,073.56","1,076.78","1,073.04","-","0.33%"
"Dec 01, 2014","1,073.13","1,080.13","1,080.17","1,071.88","-","-0.75%"
"Nov 28, 2014","1,081.26","1,085.13","1,085.42","1,079.88","-","-0.42%"
"Nov 27, 2014","1,085.84","1,087.32","1,087.71","1,085.32","-","-0.17%"
"Nov 26, 2014","1,087.69","1,084.34","1,087.69","1,084.34","-","0.28%"
"Nov 25, 2014","1,084.66","1,083.28","1,086.66","1,082.66","-","0.12%"
"Nov 24, 2014","1,083.31","1,079.71","1,083.80","1,079.71","-","0.26%"
"Nov 21, 2014","1,080.50","1,072.65","1,082.95","1,072.31","-","0.72%"
"Nov 20, 2014","1,072.73","1,071.24","1,072.98","1,067.94","-","0.10%"
"Nov 19, 2014","1,071.64","1,073.67","1,074.05","1,068.37","-","-0.22%"
"Nov 18, 2014","1,073.98","1,065.95","1,075.07","1,065.79","-","0.71%"
"Nov 17, 2014","1,066.36","1,069.33","1,069.37","1,064.38","-","-0.21%"
"Nov 14, 2014","1,068.60","1,067.42","1,069.79","1,065.49","-","0.03%"
"Nov 13, 2014","1,068.29","1,067.22","1,071.57","1,065.92","-","-0.04%"
"Nov 12, 2014","1,068.67","1,069.95","1,070.96","1,065.63","-","-0.03%"
"Nov 11, 2014","1,069.03","1,067.31","1,070.51","1,066.78","-","0.06%"
"Nov 10, 2014","1,068.36","1,064.51","1,068.36","1,064.05","-","0.50%"
"Nov 07, 2014","1,063.00","1,061.66","1,064.99","1,060.76","-","-0.05%"
"Nov 06, 2014","1,063.57","1,063.13","1,063.98","1,058.65","-","-0.02%"
"Nov 05, 2014","1,063.73","1,060.45","1,063.78","1,057.93","-","0.30%"
"Nov 04, 2014","1,060.56","1,061.71","1,065.33","1,056.92","-","-0.10%"
"Nov 03, 2014","1,061.65","1,065.71","1,065.92","1,060.64","-","-0.50%"
"Oct 31, 2014","1,067.01","1,054.95","1,067.01","1,054.95","-","1.08%"
"Oct 30, 2014","1,055.56","1,050.26","1,056.45","1,047.14","-","0.16%"
"Oct 29, 2014","1,053.91","1,051.38","1,057.70","1,046.75","-","0.23%"
"Oct 28, 2014","1,051.54","1,039.01","1,051.54","1,038.85","-","1.17%"
"Oct 27, 2014","1,039.35","1,040.90","1,044.03","1,034.16","-","-0.14%"
"Oct 24, 2014","1,040.84","1,036.59","1,041.02","1,035.36","-","0.42%"
"Oct 23, 2014","1,036.52","1,029.25","1,039.35","1,025.58","-","0.65%"
"Oct 22, 2014","1,029.85","1,030.89","1,036.88","1,029.26","-","-0.17%"
"Oct 21, 2014","1,031.64","1,017.65","1,031.64","1,016.17","-","1.39%"
"Oct 20, 2014","1,017.47","1,008.93","1,018.15","1,008.90","-","0.78%"
"Oct 17, 2014","1,009.58","998.54","1,013.02","996.79","-","1.16%"
"Oct 16, 2014","998.04","1,001.25","1,002.88","985.80","-","-0.19%"
"Oct 15, 2014","999.94","1,007.55","1,008.66","987.78","-","-0.84%"
"Oct 14, 2014","1,008.43","1,010.46","1,014.57","1,004.01","-","-0.09%"
"Oct 13, 2014","1,009.32","1,016.90","1,021.05","1,009.32","-","-0.71%"
"Oct 10, 2014","1,016.54","1,032.34","1,032.34","1,016.32","-","-1.64%"
"Oct 09, 2014","1,033.48","1,046.60","1,051.30","1,032.62","-","-1.06%"
"Oct 08, 2014","1,044.51","1,039.79","1,047.14","1,031.22","-","0.51%"
"Oct 07, 2014","1,039.18","1,051.65","1,051.73","1,039.18","-","-1.00%"
"Oct 06, 2014","1,049.63","1,046.20","1,054.45","1,046.11","-","0.34%"
"Oct 03, 2014","1,046.11","1,042.20","1,047.20","1,040.33","-","0.42%"
"Oct 02, 2014","1,041.73","1,048.58","1,048.88","1,035.13","-","-0.59%"
"Oct 01, 2014","1,047.88","1,059.47","1,059.49","1,046.81","-","-1.10%"
"Sep 30, 2014","1,059.50","1,062.87","1,063.86","1,057.85","-","-0.31%"
"Sep 29, 2014","1,062.82","1,066.72","1,067.23","1,058.01","-","-0.42%"
"Sep 26, 2014","1,067.34","1,063.76","1,068.07","1,061.74","-","0.21%"
"Sep 25, 2014","1,065.12","1,077.41","1,078.26","1,064.59","-","-1.14%"
"Sep 24, 2014","1,077.41","1,072.69","1,077.86","1,069.81","-","0.40%"
"Sep 23, 2014","1,073.16","1,080.12","1,080.86","1,072.95","-","-0.61%"
"Sep 22, 2014","1,079.76","1,089.68","1,089.79","1,079.12","-","-0.89%"
"Sep 19, 2014","1,089.49","1,091.95","1,094.79","1,088.31","-","-0.18%"
"Sep 18, 2014","1,091.47","1,085.60","1,091.65","1,085.21","-","0.30%"
"Sep 17, 2014","1,088.25","1,087.04","1,090.08","1,084.47","-","0.23%"
"Sep 16, 2014","1,085.73","1,083.23","1,088.27","1,079.80","-","0.25%"
"Sep 15, 2014","1,083.07","1,085.99","1,085.99","1,081.82","-","-0.26%"
"Sep 12, 2014","1,085.89","1,090.65","1,090.97","1,084.58","-","-0.49%"
"Sep 11, 2014","1,091.19","1,091.48","1,091.74","1,086.84","-","0.03%"
"Sep 10, 2014","1,090.87","1,090.83","1,091.18","1,086.66","-","0.01%"
"Sep 09, 2014","1,090.81","1,096.14","1,096.53","1,089.29","-","-0.66%"
"Sep 08, 2014","1,098.10","1,101.15","1,101.39","1,094.42","-","-0.32%"
"Sep 05, 2014","1,101.68","1,099.40","1,101.68","1,096.35","-","0.07%"
"Sep 04, 2014","1,100.91","1,103.51","1,106.29","1,098.74","-","-0.21%"
"Sep 03, 2014","1,103.23","1,099.80","1,106.44","1,099.80","-","0.33%"
"Sep 02, 2014","1,099.55","1,100.31","1,101.26","1,097.22","-","-0.08%"
"Sep 01, 2014","1,100.43","1,099.43","1,100.92","1,099.43","-","0.01%"
"Aug 29, 2014","1,100.32","1,097.58","1,100.32","1,096.05","-","0.25%"
"Aug 28, 2014","1,097.62","1,101.89","1,102.51","1,095.75","-","-0.40%"
"Aug 27, 2014","1,102.01","1,100.23","1,102.63","1,100.23","-","0.13%"
"Aug 26, 2014","1,100.56","1,097.33","1,101.75","1,097.15","-","0.25%"
"Aug 25, 2014","1,097.78","1,092.03","1,098.83","1,091.71","-","0.48%"
"Aug 22, 2014","1,092.50","1,095.32","1,095.95","1,090.59","-","-0.26%"
"Aug 21, 2014","1,095.37","1,091.51","1,095.69","1,090.32","-","0.27%"
"Aug 20, 2014","1,092.41","1,092.13","1,092.41","1,089.00","-","0.02%"
"Aug 19, 2014","1,092.23","1,087.75","1,092.23","1,087.66","-","0.47%"
"Aug 18, 2014","1,087.17","1,079.94","1,087.24","1,079.66","-","0.73%"
"Aug 15, 2014","1,079.26","1,079.46","1,084.92","1,075.39","-","-0.05%"
"Aug 14, 2014","1,079.76","1,075.95","1,079.76","1,075.13","-","0.37%"
"Aug 13, 2014","1,075.78","1,069.66","1,076.14","1,069.52","-","0.56%"
"Aug 12, 2014","1,069.77","1,071.11","1,072.24","1,068.25","-","-0.11%"
"Aug 11, 2014","1,070.91","1,063.18","1,073.42","1,063.18","-","0.79%"
"Aug 08, 2014","1,062.55","1,058.97","1,062.57","1,053.81","-","0.25%"
"Aug 07, 2014","1,059.91","1,065.76","1,067.52","1,058.37","-","-0.47%"
"Aug 06, 2014","1,064.94","1,068.07","1,068.12","1,061.14","-","-0.33%"
"Aug 05, 2014","1,068.44","1,075.82","1,075.84","1,066.53","-","-0.65%"
"Aug 04, 2014","1,075.44","1,071.36","1,076.55","1,069.73","-","0.32%"
"Aug 01, 2014","1,071.96","1,076.71","1,076.71","1,068.72","-","-0.50%"
"Jul 31, 2014","1,077.40","1,093.98","1,094.22","1,077.35","-","-1.47%"
"Jul 30, 2014","1,093.44","1,095.60","1,097.36","1,091.16","-","-0.21%"
"Jul 29, 2014","1,095.73","1,097.74","1,100.67","1,095.49","-","-0.18%"
"Jul 28, 2014","1,097.74","1,097.85","1,099.07","1,093.44","-","-0.03%"
"Jul 25, 2014","1,098.10","1,103.11","1,103.69","1,096.42","-","-0.44%"
"Jul 24, 2014","1,102.90","1,101.62","1,103.97","1,100.42","-","0.12%"
"Jul 23, 2014","1,101.54","1,099.67","1,102.37","1,099.56","-","0.20%"
"Jul 22, 2014","1,099.29","1,092.60","1,100.21","1,092.56","-","0.66%"
"Jul 21, 2014","1,092.08","1,095.01","1,095.65","1,089.26","-","-0.21%"
"Jul 18, 2014","1,094.43","1,087.81","1,095.31","1,086.38","-","0.49%"
"Jul 17, 2014","1,089.07","1,098.93","1,099.35","1,088.45","-","-0.87%"
"Jul 16, 2014","1,098.58","1,093.36","1,099.38","1,092.83","-","0.47%"
"Jul 15, 2014","1,093.41","1,097.23","1,098.82","1,091.12","-","-0.30%"
"Jul 14, 2014","1,096.73","1,090.46","1,097.91","1,090.32","-","0.60%"
"Jul 11, 2014","1,090.16","1,089.37","1,090.96","1,087.29","-","0.01%"
"Jul 10, 2014","1,090.02","1,097.20","1,097.31","1,085.61","-","-0.60%"
"Jul 09, 2014","1,096.61","1,094.21","1,097.21","1,092.39","-","0.16%"
"Jul 08, 2014","1,094.86","1,102.22","1,102.64","1,093.10","-","-0.69%"
"Jul 07, 2014","1,102.52","1,107.88","1,107.88","1,101.86","-","-0.50%"
"Jul 04, 2014","1,108.02","1,109.10","1,109.39","1,108.01","-","-0.02%"
"Jul 03, 2014","1,108.24","1,103.97","1,108.44","1,103.13","-","0.39%"
"Jul 02, 2014","1,103.92","1,102.86","1,105.03","1,102.84","-","0.15%"
"Jul 01, 2014","1,102.31","1,095.50","1,104.13","1,095.38","-","0.62%"
"Jun 30, 2014","1,095.49","1,093.41","1,096.07","1,093.14","-","0.23%"
"Jun 27, 2014","1,092.96","1,091.16","1,093.36","1,089.81","-","0.20%"
"Jun 26, 2014","1,090.78","1,090.84","1,092.67","1,086.25","-","0.02%"
"Jun 25, 2014","1,090.54","1,090.45","1,090.86","1,086.76","-","-0.01%"
"Jun 24, 2014","1,090.66","1,095.15","1,097.08","1,090.38","-","-0.41%"
"Jun 23, 2014","1,095.12","1,096.82","1,097.79","1,094.06","-","-0.08%"
"Jun 20, 2014","1,096.01","1,096.49","1,096.76","1,095.25","-","-0.09%"
"Jun 19, 2014","1,097.03","1,092.28","1,098.00","1,092.28","-","0.59%"
"Jun 18, 2014","1,090.60","1,085.58","1,092.03","1,085.40","-","0.47%"
"Jun 17, 2014","1,085.50","1,084.44","1,085.85","1,081.80","-","0.10%"
"Jun 16, 2014","1,084.40","1,084.96","1,085.88","1,082.39","-","-0.03%"
"Jun 13, 2014","1,084.77","1,084.47","1,085.50","1,081.45","-","0.02%"
"Jun 12, 2014","1,084.53","1,087.08","1,087.97","1,083.52","-","-0.29%"
"Jun 11, 2014","1,087.68","1,090.30","1,090.89","1,086.27","-","-0.23%"
"Jun 10, 2014","1,090.17","1,090.23","1,090.66","1,087.47","-","0.02%"
"Jun 09, 2014","1,089.95","1,088.96","1,091.32","1,087.91","-","0.16%"
"Jun 06, 2014","1,088.23","1,083.21","1,088.44","1,083.17","-","0.59%"
"Jun 05, 2014","1,081.80","1,076.30","1,083.31","1,075.68","-","0.51%"
"Jun 04, 2014","1,076.33","1,075.36","1,076.33","1,072.46","-","0.08%"
"Jun 03, 2014","1,075.42","1,075.83","1,076.48","1,073.49","-","-0.03%"
"Jun 02, 2014","1,075.76","1,074.50","1,075.97","1,072.53","-","0.12%"
"May 30, 2014","1,074.43","1,074.71","1,075.27","1,072.43","-","-0.03%"
"May 29, 2014","1,074.76","1,070.70","1,074.76","1,070.53","-","0.37%"
"May 28, 2014","1,070.81","1,071.86","1,072.90","1,069.24","-","-0.04%"
"May 27, 2014","1,071.21","1,069.02","1,071.92","1,068.43","-","0.20%"
